order_id,customer_id,product_id,quantity,unit_price,order_date,region
ORD-0003443,CUST-00679,PROD-008,18,157.88,2025-02-01,Zaragoza
ORD-0003444,CUST-00557,PROD-027,16,991.47,2026-01-02,Sevilla
ORD-0003445,CUST-00916,PROD-001,19,114.19,2023-08-01,Málaga
ORD-0003446,CUST-00269,PROD-036,2,392.51,2026-01-05,Sevilla
ORD-0003447,CUST-00769,PROD-009,2,795.63,2023-01-02,Valencia
ORD-0003448,CUST-00584,PROD-033,15,640.08,2025-10-16,Alicante
ORD-0003449,CUST-00251,PROD-021,11,777.05,2025-12-02,Zaragoza
ORD-0003450,CUST-00654,PROD-026,13,750.18,2024-07-31,Barcelona
ORD-0003451,CUST-00611,PROD-028,7,299.71,2023-09-22,Valencia
ORD-0003452,CUST-00115,PROD-040,14,809.61,2023-10-16,Valencia
ORD-0003453,CUST-00077,PROD-013,1,309.11,2024-01-10,Barcelona
ORD-0003454,CUST-00047,PROD-019,20,256.67,2023-12-01,Bilbao
ORD-0003455,CUST-00815,PROD-008,16,937.96,2024-07-30,Barcelona
ORD-0003456,CUST-00093,PROD-031,5,826.25,2025-07-03,Zaragoza
ORD-0003457,CUST-00603,PROD-040,19,692.19,2024-07-22,Barcelona
ORD-0003458,CUST-00668,PROD-011,7,115.34,2025-11-18,Murcia
ORD-0003459,CUST-00021,PROD-004,14,425.13,2024-03-25,Madrid
ORD-0003460,CUST-00756,PROD-045,1,67.08,2023-12-11,Málaga
ORD-0003461,CUST-00959,PROD-013,18,339.97,2023-11-27,Murcia
ORD-0003462,CUST-00406,PROD-013,1,325.15,2023-07-17,Madrid
ORD-0003463,CUST-00335,PROD-012,8,886.86,2024-07-07,Bilbao
ORD-0003464,CUST-00564,PROD-046,12,555.38,2023-01-04,Valencia
ORD-0003465,CUST-00948,PROD-027,19,768.46,2023-12-17,Madrid
ORD-0003466,CUST-00062,PROD-029,18,699.01,2025-03-26,Valencia
ORD-0003467,CUST-00843,PROD-030,8,858.5,2025-06-12,Valencia
ORD-0003468,CUST-00865,PROD-036,17,611.36,2024-02-28,Zaragoza
ORD-0003469,CUST-00690,PROD-014,16,410.47,2024-03-15,Barcelona
ORD-0003470,CUST-00518,PROD-022,18,913.48,2023-08-22,Zaragoza
ORD-0003471,CUST-00182,PROD-026,4,251.59,2025-07-20,Murcia
ORD-0003472,CUST-00313,PROD-050,1,973.27,2023-08-11,Bilbao
ORD-0003473,CUST-00159,PROD-043,6,205.12,2025-11-01,Bilbao
ORD-0003474,CUST-00735,PROD-039,4,674.66,2023-11-09,Murcia
ORD-0003475,CUST-00749,PROD-015,6,463.78,2024-12-16,Barcelona
ORD-0003476,CUST-00542,PROD-031,1,409.03,2024-10-28,Alicante
ORD-0003477,CUST-00505,PROD-025,2,425.38,2023-07-14,Málaga
ORD-0003478,CUST-00846,PROD-038,1,636.62,2023-12-09,Murcia
ORD-0003479,CUST-00536,PROD-007,8,771.47,2024-06-29,Valencia
ORD-0003480,CUST-00479,PROD-039,14,121.19,2025-06-29,Murcia
ORD-0003481,CUST-00712,PROD-008,19,421.9,2024-12-22,Murcia
ORD-0003482,CUST-00659,PROD-016,10,353.19,2026-01-13,Alicante
ORD-0003483,CUST-00183,PROD-048,5,702.98,2023-02-04,Zaragoza
ORD-0003484,CUST-00378,PROD-045,18,387.55,2025-03-28,Valencia
ORD-0003485,CUST-00627,PROD-023,5,327.05,2023-07-12,Bilbao
ORD-0003486,CUST-00316,PROD-040,19,567.67,2025-11-04,Valencia
ORD-0003487,CUST-00352,PROD-021,20,276.46,2024-04-02,Zaragoza
ORD-0003488,CUST-00644,PROD-041,15,739.48,2023-01-19,Valencia
ORD-0003489,CUST-00594,PROD-039,15,271.77,2023-02-16,Alicante
ORD-0003490,CUST-00147,PROD-049,14,592.31,2025-04-23,Sevilla
ORD-0003491,CUST-00065,PROD-049,19,620.64,2025-06-15,Alicante
ORD-0003492,CUST-00023,PROD-036,18,782.93,2023-01-08,Alicante
ORD-0003493,CUST-00315,PROD-044,9,561.35,2025-10-16,Sevilla
ORD-0003494,CUST-00416,PROD-018,17,197.57,2023-06-04,Murcia
ORD-0003495,CUST-00868,PROD-020,14,464.73,2023-08-19,Sevilla
ORD-0003496,CUST-00860,PROD-030,11,210.22,2025-11-28,Murcia
ORD-0003497,CUST-00828,PROD-035,13,296.5,2023-08-07,Murcia
ORD-0003498,CUST-00029,PROD-017,11,14.83,2024-08-16,Valencia
ORD-0003499,CUST-00679,PROD-041,13,876.45,2025-11-20,Málaga
ORD-0003500,CUST-00989,PROD-011,2,168.2,2023-08-31,Valencia
ORD-0003501,CUST-00985,PROD-030,13,403.21,2023-03-22,Murcia
ORD-0003502,CUST-00617,PROD-004,18,183.24,2023-02-07,Murcia
ORD-0003503,CUST-00854,PROD-017,17,108.85,2025-01-04,Bilbao
ORD-0003504,CUST-00001,PROD-036,19,557.76,2026-01-10,Madrid
ORD-0003505,CUST-00338,PROD-031,18,553.3,2024-09-16,Alicante
ORD-0003506,CUST-00269,PROD-048,18,350.89,2023-08-06,Bilbao
ORD-0003507,CUST-00015,PROD-010,12,915.61,2025-07-04,Madrid
ORD-0003508,CUST-00001,PROD-014,12,721.6,2023-04-05,Zaragoza
ORD-0003509,CUST-00105,PROD-038,7,22.2,2024-12-29,Málaga
ORD-0003510,CUST-00397,PROD-019,18,264.75,2023-07-18,Bilbao
ORD-0003511,CUST-00846,PROD-029,10,434.83,2026-01-13,Madrid
ORD-0003512,CUST-00515,PROD-049,1,655.35,2025-09-09,Murcia
ORD-0003513,CUST-00484,PROD-011,2,36.07,2025-04-28,Bilbao
ORD-0003514,CUST-00438,PROD-024,2,234.77,2023-09-09,Sevilla
ORD-0003515,CUST-00311,PROD-017,20,597.32,2023-09-27,Madrid
ORD-0003516,CUST-00403,PROD-031,11,954.91,2024-07-15,Murcia
ORD-0003517,CUST-00925,PROD-026,6,304.38,2025-02-05,Madrid
ORD-0003518,CUST-00387,PROD-010,4,326.99,2023-09-16,Málaga
ORD-0003519,CUST-00626,PROD-039,16,141.24,2025-06-12,Zaragoza
ORD-0003520,CUST-00787,PROD-012,6,129.26,2024-01-13,Madrid
ORD-0003521,CUST-00340,PROD-016,10,442.37,2024-03-17,Madrid
ORD-0003522,CUST-00265,PROD-032,16,901.25,2024-09-21,Sevilla
ORD-0003523,CUST-00555,PROD-019,12,599.3,2024-10-28,Zaragoza
ORD-0003524,CUST-00335,PROD-011,8,536.7,2023-07-17,Málaga
ORD-0003525,CUST-00007,PROD-032,5,291.03,2023-06-17,Málaga
ORD-0003526,CUST-00224,PROD-007,20,61.07,2023-12-07,Bilbao
ORD-0003527,CUST-00404,PROD-009,3,930.86,2024-01-14,Barcelona
ORD-0003528,CUST-00952,PROD-046,8,923.51,2025-08-25,Valencia
ORD-0003529,CUST-00649,PROD-030,6,428.47,2025-10-10,Sevilla
ORD-0003530,CUST-00549,PROD-042,8,619.39,2026-01-22,Murcia
ORD-0003531,CUST-00329,PROD-046,18,328.1,2024-10-19,Valencia
ORD-0003532,CUST-00599,PROD-043,6,682.85,2024-09-17,Málaga
ORD-0003533,CUST-00144,PROD-046,4,409.05,2024-10-02,Murcia
ORD-0003534,CUST-00336,PROD-032,20,88.61,2025-01-24,Barcelona
ORD-0003535,CUST-00057,PROD-022,17,852.41,2023-04-17,Madrid
ORD-0003536,CUST-00372,PROD-020,9,450.99,2023-07-09,Sevilla
ORD-0003537,CUST-00276,PROD-031,12,640.43,2024-04-16,Málaga
ORD-0003538,CUST-00791,PROD-010,15,874.47,2024-09-01,Sevilla
ORD-0003539,CUST-00115,PROD-030,12,582.67,2023-09-01,Alicante
ORD-0003540,CUST-00205,PROD-017,20,207.16,2024-08-15,Málaga
ORD-0003541,CUST-00237,PROD-032,18,35.13,2025-11-11,Bilbao
ORD-0003542,CUST-00128,PROD-034,14,87.73,2024-03-21,Barcelona
ORD-0003543,CUST-00705,PROD-013,17,918.84,2024-05-05,Valencia
ORD-0003544,CUST-00438,PROD-003,16,508.49,2025-11-16,Valencia
ORD-0003545,CUST-00832,PROD-036,12,795.42,2023-05-20,Alicante
ORD-0003546,CUST-00557,PROD-031,1,288.81,2024-02-07,Murcia
ORD-0003547,CUST-00446,PROD-012,3,316.89,2024-10-09,Barcelona
ORD-0003548,CUST-00456,PROD-045,14,330.08,2024-09-18,Bilbao
ORD-0003549,CUST-00949,PROD-021,16,813.1,2024-04-08,Murcia
ORD-0003550,CUST-00052,PROD-007,19,864.15,2025-11-14,Málaga
ORD-0003551,CUST-00436,PROD-044,7,296.07,2025-09-06,Zaragoza
ORD-0003552,CUST-00509,PROD-006,15,743.59,2025-09-08,Valencia
ORD-0003553,CUST-00607,PROD-026,10,228.36,2023-05-14,Zaragoza
ORD-0003554,CUST-00140,PROD-038,13,630.95,2024-06-10,Zaragoza
ORD-0003555,CUST-00269,PROD-022,20,589.6,2023-04-18,Madrid
ORD-0003556,CUST-00707,PROD-003,2,534.6,2023-08-18,Murcia
ORD-0003557,CUST-00349,PROD-031,19,21.88,2024-04-11,Bilbao
ORD-0003558,CUST-00853,PROD-044,6,99.72,2024-11-28,Barcelona
ORD-0003559,CUST-00554,PROD-039,17,294.05,2025-04-18,Sevilla
ORD-0003560,CUST-00175,PROD-042,13,280.55,2024-08-26,Murcia
ORD-0003561,CUST-00796,PROD-034,20,752.32,2024-09-01,Alicante
ORD-0003562,CUST-00597,PROD-024,6,563.23,2025-06-16,Málaga
ORD-0003563,CUST-00844,PROD-050,11,636.93,2025-10-01,Málaga
ORD-0003564,CUST-00773,PROD-034,17,743.18,2023-09-16,Madrid
ORD-0003565,CUST-00184,PROD-010,15,746.46,2023-05-27,Alicante
ORD-0003566,CUST-00749,PROD-035,5,302.74,2023-06-01,Murcia
ORD-0003567,CUST-00193,PROD-041,3,464.81,2025-07-14,Málaga
ORD-0003568,CUST-00769,PROD-038,10,916.32,2025-12-19,Sevilla
ORD-0003569,CUST-00948,PROD-022,9,795.82,2023-07-22,Bilbao
ORD-0003570,CUST-00436,PROD-032,17,994.93,2023-11-24,Murcia
ORD-0003571,CUST-00108,PROD-006,7,640.0,2024-01-09,Bilbao
ORD-0003572,CUST-00541,PROD-033,14,849.67,2024-11-30,Barcelona
ORD-0003573,CUST-00794,PROD-006,20,986.13,2024-05-18,Alicante
ORD-0003574,CUST-00855,PROD-035,9,945.52,2023-06-13,Málaga
ORD-0003575,CUST-00591,PROD-001,20,658.4,2023-02-16,Valencia
ORD-0003576,CUST-00854,PROD-007,15,579.2,2025-06-30,Málaga
ORD-0003577,CUST-00324,PROD-010,14,924.98,2026-02-21,Bilbao
ORD-0003578,CUST-00227,PROD-024,11,745.78,2023-07-03,Murcia
ORD-0003579,CUST-00769,PROD-002,1,769.95,2025-08-09,Málaga
ORD-0003580,CUST-00200,PROD-009,1,747.39,2025-03-19,Barcelona
ORD-0003581,CUST-00125,PROD-037,19,84.42,2024-05-08,Bilbao
ORD-0003582,CUST-00982,PROD-035,19,984.83,2023-09-15,Sevilla
ORD-0003583,CUST-00138,PROD-042,12,125.66,2024-10-07,Zaragoza
ORD-0003584,CUST-00044,PROD-037,17,331.45,2023-05-01,Murcia
ORD-0003585,CUST-00817,PROD-007,4,47.5,2025-10-25,Málaga
ORD-0003586,CUST-00063,PROD-009,7,716.05,2024-09-05,Bilbao
ORD-0003587,CUST-00411,PROD-005,17,498.7,2024-12-03,Zaragoza
ORD-0003588,CUST-00776,PROD-026,15,83.47,2023-10-14,Málaga
ORD-0003589,CUST-00522,PROD-047,19,249.12,2025-04-01,Málaga
ORD-0003590,CUST-00248,PROD-040,1,628.49,2023-05-04,Murcia
ORD-0003591,CUST-00330,PROD-049,3,369.88,2025-05-31,Sevilla
ORD-0003592,CUST-00462,PROD-043,3,652.4,2024-05-19,Zaragoza
ORD-0003593,CUST-00841,PROD-025,19,489.9,2024-05-05,Valencia
ORD-0003594,CUST-00366,PROD-023,4,382.93,2023-08-25,Bilbao
ORD-0003595,CUST-00403,PROD-044,5,839.12,2023-03-29,Bilbao
ORD-0003596,CUST-00483,PROD-032,15,33.03,2024-01-08,Valencia
ORD-0003597,CUST-00558,PROD-039,13,412.81,2025-05-13,Málaga
ORD-0003598,CUST-00937,PROD-016,6,523.63,2024-08-27,Zaragoza
ORD-0003599,CUST-00827,PROD-017,3,817.91,2024-06-09,Zaragoza
ORD-0003600,CUST-00079,PROD-003,20,999.17,2023-08-03,Alicante
ORD-0003601,CUST-00982,PROD-021,11,537.73,2024-02-24,Sevilla
ORD-0003602,CUST-00420,PROD-017,12,963.51,2023-03-29,Madrid
ORD-0003603,CUST-00194,PROD-043,18,6.22,2026-02-21,Alicante
ORD-0003604,CUST-00220,PROD-001,5,489.17,2024-06-24,Bilbao
ORD-0003605,CUST-00433,PROD-009,4,266.98,2025-11-08,Sevilla
ORD-0003606,CUST-00693,PROD-018,4,531.22,2025-07-17,Bilbao
ORD-0003607,CUST-00607,PROD-021,1,577.46,2024-03-08,Madrid
ORD-0003608,CUST-00429,PROD-032,9,696.69,2025-04-03,Madrid
ORD-0003609,CUST-00584,PROD-012,17,538.89,2023-12-21,Sevilla
ORD-0003610,CUST-00962,PROD-040,15,766.43,2025-11-08,Málaga
ORD-0003611,CUST-00773,PROD-023,8,831.99,2023-08-18,Málaga
ORD-0003612,CUST-00551,PROD-048,5,846.62,2025-07-18,Barcelona
ORD-0003613,CUST-00465,PROD-018,1,643.59,2024-02-07,Zaragoza
ORD-0003614,CUST-00826,PROD-036,4,789.88,2026-02-20,Zaragoza
ORD-0003615,CUST-00860,PROD-018,7,308.54,2023-03-13,Bilbao
ORD-0003616,CUST-00605,PROD-033,3,509.72,2025-12-06,Bilbao
ORD-0003617,CUST-00562,PROD-031,12,961.98,2025-06-26,Bilbao
ORD-0003618,CUST-00750,PROD-015,13,287.54,2024-03-15,Alicante
ORD-0003619,CUST-00461,PROD-001,4,236.38,2024-05-29,Madrid
ORD-0003620,CUST-00620,PROD-001,12,197.03,2023-08-19,Zaragoza
ORD-0003621,CUST-00993,PROD-002,18,132.08,2024-01-17,Valencia
ORD-0003622,CUST-00358,PROD-017,2,924.2,2023-12-08,Barcelona
ORD-0003623,CUST-00671,PROD-011,3,613.15,2024-04-21,Málaga
ORD-0003624,CUST-00462,PROD-030,1,272.19,2023-10-02,Sevilla
ORD-0003625,CUST-00068,PROD-002,16,691.01,2023-04-26,Sevilla
ORD-0003626,CUST-00103,PROD-037,6,274.37,2024-03-16,Bilbao
ORD-0003627,CUST-00861,PROD-036,2,623.27,2023-06-04,Sevilla
ORD-0003628,CUST-00102,PROD-041,5,751.89,2023-10-23,Murcia
ORD-0003629,CUST-00975,PROD-030,19,731.53,2023-02-27,Murcia
ORD-0003630,CUST-00487,PROD-010,9,866.21,2025-03-09,Zaragoza
ORD-0003631,CUST-00210,PROD-012,12,82.74,2023-12-30,Alicante
ORD-0003632,CUST-00863,PROD-020,6,293.16,2023-10-23,Sevilla
ORD-0003633,CUST-00853,PROD-045,6,422.12,2024-03-14,Barcelona
ORD-0003634,CUST-00547,PROD-040,2,196.45,2023-04-16,Zaragoza
ORD-0003635,CUST-00539,PROD-028,13,219.03,2023-07-23,Alicante
ORD-0003636,CUST-00013,PROD-010,13,451.4,2026-01-23,Valencia
ORD-0003637,CUST-00058,PROD-010,2,596.58,2023-03-13,Bilbao
ORD-0003638,CUST-00401,PROD-027,3,573.38,2023-10-05,Bilbao
ORD-0003639,CUST-00420,PROD-035,1,342.27,2023-03-05,Alicante
ORD-0003640,CUST-00620,PROD-021,2,100.3,2023-03-03,Bilbao
ORD-0003641,CUST-00140,PROD-022,1,30.87,2026-02-27,Alicante
ORD-0003642,CUST-00222,PROD-040,3,193.56,2025-08-03,Madrid
ORD-0003643,CUST-00671,PROD-029,6,98.06,2023-12-18,Bilbao
ORD-0003644,CUST-00554,PROD-025,2,744.52,2026-03-05,Alicante
ORD-0003645,CUST-00906,PROD-005,16,146.82,2025-03-09,Barcelona
ORD-0003646,CUST-00026,PROD-017,9,744.76,2024-10-09,Barcelona
ORD-0003647,CUST-00508,PROD-008,6,549.42,2026-03-12,Barcelona
ORD-0003648,CUST-00486,PROD-001,9,309.86,2025-07-20,Zaragoza
ORD-0003649,CUST-00056,PROD-010,10,296.67,2024-04-06,Valencia
ORD-0003650,CUST-00189,PROD-024,3,649.7,2023-10-23,Madrid
ORD-0003651,CUST-00148,PROD-022,7,911.8,2024-01-06,Sevilla
ORD-0003652,CUST-00774,PROD-006,1,585.42,2023-10-18,Sevilla
ORD-0003653,CUST-00760,PROD-029,6,378.94,2025-08-29,Madrid
ORD-0003654,CUST-00214,PROD-044,14,643.34,2024-01-10,Málaga
ORD-0003655,CUST-00324,PROD-007,5,472.97,2024-04-05,Barcelona
ORD-0003656,CUST-00668,PROD-030,18,28.99,2024-09-06,Valencia
ORD-0003657,CUST-00277,PROD-023,19,542.34,2025-01-05,Barcelona
ORD-0003658,CUST-00392,PROD-003,4,110.77,2023-09-27,Barcelona
ORD-0003659,CUST-00328,PROD-035,6,806.39,2023-07-06,Murcia
ORD-0003660,CUST-00902,PROD-026,20,803.31,2024-08-07,Zaragoza
ORD-0003661,CUST-00262,PROD-031,14,792.2,2026-02-12,Murcia
ORD-0003662,CUST-00691,PROD-027,7,466.29,2023-09-17,Madrid
ORD-0003663,CUST-00930,PROD-001,17,272.89,2025-10-21,Alicante
ORD-0003664,CUST-00266,PROD-002,8,441.13,2025-11-12,Murcia
ORD-0003665,CUST-01000,PROD-006,4,574.02,2026-03-02,Alicante
ORD-0003666,CUST-00299,PROD-040,5,90.32,2026-03-07,Sevilla
ORD-0003667,CUST-00045,PROD-004,19,738.28,2025-04-06,Murcia
ORD-0003668,CUST-00956,PROD-050,13,609.88,2024-02-17,Valencia
ORD-0003669,CUST-00854,PROD-013,8,282.21,2024-10-29,Sevilla
ORD-0003670,CUST-00523,PROD-028,15,944.82,2024-07-07,Madrid
ORD-0003671,CUST-00517,PROD-011,8,576.21,2023-08-29,Murcia
ORD-0003672,CUST-00421,PROD-021,14,191.55,2024-07-15,Madrid
ORD-0003673,CUST-00173,PROD-005,7,744.76,2023-12-07,Alicante
ORD-0003674,CUST-00703,PROD-048,1,362.48,2023-10-31,Málaga
ORD-0003675,CUST-00002,PROD-014,1,65.65,2024-03-22,Madrid
ORD-0003676,CUST-00562,PROD-034,8,794.31,2025-02-10,Zaragoza
ORD-0003677,CUST-00465,PROD-016,20,9.81,2023-08-16,Murcia
ORD-0003678,CUST-00534,PROD-037,3,125.71,2026-03-09,Barcelona
ORD-0003679,CUST-00416,PROD-001,19,955.16,2023-02-17,Barcelona
ORD-0003680,CUST-00394,PROD-037,8,143.17,2023-11-08,Alicante
ORD-0003681,CUST-00207,PROD-030,19,728.11,2025-12-25,Madrid
ORD-0003682,CUST-00398,PROD-001,11,303.7,2026-01-14,Barcelona
ORD-0003683,CUST-00966,PROD-036,16,999.97,2025-05-20,Zaragoza
ORD-0003684,CUST-00251,PROD-003,1,921.74,2023-04-14,Murcia
ORD-0003685,CUST-00284,PROD-044,8,437.38,2024-03-24,Barcelona
ORD-0003686,CUST-00741,PROD-016,3,929.91,2025-07-01,Murcia
ORD-0003687,CUST-00904,PROD-006,3,663.84,2024-10-13,Murcia
ORD-0003688,CUST-00662,PROD-024,11,503.74,2024-06-14,Sevilla
ORD-0003689,CUST-00154,PROD-002,9,805.89,2024-01-23,Madrid
ORD-0003690,CUST-00071,PROD-024,11,763.82,2024-02-21,Sevilla
ORD-0003691,CUST-00423,PROD-027,15,325.04,2023-03-03,Sevilla
ORD-0003692,CUST-00291,PROD-038,13,434.78,2024-07-13,Valencia
ORD-0003693,CUST-00734,PROD-004,2,552.78,2023-07-15,Sevilla
ORD-0003694,CUST-00903,PROD-042,5,707.8,2023-02-02,Murcia
ORD-0003695,CUST-00933,PROD-006,5,921.04,2025-11-04,Bilbao
ORD-0003696,CUST-00526,PROD-029,1,153.54,2024-08-14,Zaragoza
ORD-0003697,CUST-00145,PROD-003,12,503.29,2025-12-23,Barcelona
ORD-0003698,CUST-00509,PROD-017,5,470.23,2024-10-27,Málaga
ORD-0003699,CUST-00653,PROD-013,10,163.97,2025-04-22,Bilbao
ORD-0003700,CUST-00353,PROD-030,1,298.18,2023-02-05,Valencia
ORD-0003701,CUST-00635,PROD-007,5,553.9,2026-02-20,Málaga
ORD-0003702,CUST-00110,PROD-036,14,938.57,2023-08-26,Valencia
ORD-0003703,CUST-00806,PROD-041,12,566.63,2024-11-01,Sevilla
ORD-0003704,CUST-00682,PROD-026,2,65.53,2023-08-23,Valencia
ORD-0003705,CUST-00225,PROD-004,14,411.35,2024-06-25,Madrid
ORD-0003706,CUST-00088,PROD-009,8,524.75,2026-02-24,Alicante
ORD-0003707,CUST-00089,PROD-002,6,204.5,2023-07-03,Valencia
ORD-0003708,CUST-00582,PROD-048,3,354.09,2025-05-24,Valencia
ORD-0003709,CUST-00031,PROD-042,18,716.75,2024-06-25,Madrid
ORD-0003710,CUST-00510,PROD-048,14,752.67,2025-05-29,Bilbao
ORD-0003711,CUST-00979,PROD-050,10,384.92,2024-06-13,Madrid
ORD-0003712,CUST-00994,PROD-020,5,978.57,2023-12-30,Zaragoza
ORD-0003713,CUST-00225,PROD-041,13,826.08,2024-09-06,Madrid
ORD-0003714,CUST-00110,PROD-040,11,240.41,2023-06-30,Málaga
ORD-0003715,CUST-00512,PROD-047,10,494.35,2024-02-24,Valencia
ORD-0003716,CUST-00266,PROD-016,18,961.29,2024-12-17,Barcelona
ORD-0003717,CUST-00503,PROD-027,6,167.36,2025-12-31,Málaga
ORD-0003718,CUST-00776,PROD-007,15,669.83,2023-09-16,Valencia
ORD-0003719,CUST-00404,PROD-029,17,395.02,2023-01-08,Zaragoza
ORD-0003720,CUST-00721,PROD-025,13,952.93,2024-12-20,Valencia
ORD-0003721,CUST-00283,PROD-005,14,853.03,2025-06-24,Alicante
ORD-0003722,CUST-00523,PROD-018,16,469.74,2024-08-23,Barcelona
ORD-0003723,CUST-00679,PROD-011,7,364.79,2023-05-04,Madrid
ORD-0003724,CUST-00423,PROD-007,10,503.09,2025-11-11,Alicante
ORD-0003725,CUST-00309,PROD-010,8,316.64,2023-09-15,Sevilla
ORD-0003726,CUST-00832,PROD-014,2,310.7,2024-09-21,Zaragoza
ORD-0003727,CUST-00900,PROD-048,18,156.6,2025-02-13,Barcelona
ORD-0003728,CUST-00155,PROD-006,14,844.25,2024-11-19,Málaga
ORD-0003729,CUST-00168,PROD-023,19,786.72,2024-06-09,Madrid
ORD-0003730,CUST-00994,PROD-026,10,644.6,2024-07-20,Barcelona
ORD-0003731,CUST-00785,PROD-008,20,495.59,2023-07-27,Bilbao
ORD-0003732,CUST-00560,PROD-036,17,151.02,2023-06-14,Bilbao
ORD-0003733,CUST-00003,PROD-043,8,310.19,2025-05-28,Málaga
ORD-0003734,CUST-00694,PROD-038,17,875.05,2024-08-11,Murcia
ORD-0003735,CUST-00826,PROD-012,17,519.23,2023-05-13,Zaragoza
ORD-0003736,CUST-00550,PROD-002,13,263.37,2025-04-09,Madrid
ORD-0003737,CUST-00356,PROD-007,2,185.83,2023-07-26,Valencia
ORD-0003738,CUST-00835,PROD-024,7,658.22,2024-09-28,Sevilla
ORD-0003739,CUST-00085,PROD-047,8,863.87,2024-01-17,Barcelona
ORD-0003740,CUST-00726,PROD-026,10,613.24,2023-04-15,Murcia
ORD-0003741,CUST-00435,PROD-001,16,146.56,2024-05-05,Murcia
ORD-0003742,CUST-00395,PROD-004,7,167.34,2023-04-30,Bilbao
ORD-0003743,CUST-00108,PROD-039,18,828.92,2025-07-03,Madrid
ORD-0003744,CUST-00083,PROD-006,2,938.66,2024-07-19,Bilbao
ORD-0003745,CUST-00305,PROD-031,8,111.4,2023-08-28,Alicante
ORD-0003746,CUST-00766,PROD-007,18,417.86,2025-08-13,Barcelona
ORD-0003747,CUST-00906,PROD-041,5,761.75,2025-03-05,Málaga
ORD-0003748,CUST-00701,PROD-046,17,262.08,2023-04-15,Sevilla
ORD-0003749,CUST-00866,PROD-041,17,332.01,2025-08-13,Málaga
ORD-0003750,CUST-00944,PROD-001,3,210.0,2023-09-04,Alicante
ORD-0003751,CUST-00349,PROD-015,17,169.82,2024-11-22,Barcelona
ORD-0003752,CUST-00024,PROD-031,18,530.84,2023-12-07,Alicante
ORD-0003753,CUST-00536,PROD-048,16,141.91,2023-01-08,Alicante
ORD-0003754,CUST-00614,PROD-049,8,470.6,2023-04-26,Zaragoza
ORD-0003755,CUST-00109,PROD-028,18,691.8,2023-02-26,Barcelona
ORD-0003756,CUST-00798,PROD-040,5,134.13,2025-08-20,Bilbao
ORD-0003757,CUST-00694,PROD-039,9,483.71,2025-02-25,Barcelona
ORD-0003758,CUST-00549,PROD-013,11,838.31,2025-09-20,Madrid
ORD-0003759,CUST-00459,PROD-027,4,900.16,2026-02-20,Madrid
ORD-0003760,CUST-00187,PROD-019,1,675.36,2026-01-25,Murcia
ORD-0003761,CUST-00376,PROD-023,17,36.32,2025-08-11,Valencia
ORD-0003762,CUST-00667,PROD-017,7,799.4,2024-08-23,Valencia
ORD-0003763,CUST-00219,PROD-026,6,970.42,2024-01-17,Barcelona
ORD-0003764,CUST-00401,PROD-038,13,604.45,2023-03-19,Zaragoza
ORD-0003765,CUST-00565,PROD-023,9,401.41,2025-07-22,Alicante
ORD-0003766,CUST-00021,PROD-025,12,70.96,2025-06-25,Barcelona
ORD-0003767,CUST-00252,PROD-037,5,93.99,2025-01-16,Madrid
ORD-0003768,CUST-00754,PROD-008,10,824.33,2025-04-12,Zaragoza
ORD-0003769,CUST-00075,PROD-001,1,221.5,2025-09-10,Málaga
ORD-0003770,CUST-00048,PROD-042,9,893.32,2025-12-06,Valencia
ORD-0003771,CUST-00289,PROD-014,20,540.5,2023-08-19,Bilbao
ORD-0003772,CUST-00592,PROD-009,18,855.99,2024-08-13,Murcia
ORD-0003773,CUST-00068,PROD-015,1,304.92,2023-02-18,Barcelona
ORD-0003774,CUST-00757,PROD-028,1,319.81,2023-06-02,Bilbao
ORD-0003775,CUST-00048,PROD-010,12,912.02,2023-07-26,Zaragoza
ORD-0003776,CUST-00488,PROD-047,18,989.21,2025-01-16,Sevilla
ORD-0003777,CUST-00414,PROD-046,8,669.4,2024-05-16,Málaga
ORD-0003778,CUST-00239,PROD-020,3,98.0,2026-01-31,Málaga
ORD-0003779,CUST-00018,PROD-008,16,423.5,2024-07-19,Valencia
ORD-0003780,CUST-00503,PROD-033,4,323.45,2025-05-19,Bilbao
ORD-0003781,CUST-00566,PROD-022,4,141.13,2024-10-19,Barcelona
ORD-0003782,CUST-00928,PROD-029,11,808.14,2025-10-06,Valencia
ORD-0003783,CUST-00240,PROD-038,19,500.26,2025-02-01,Barcelona
ORD-0003784,CUST-00350,PROD-024,5,379.49,2024-06-15,Madrid
ORD-0003785,CUST-00781,PROD-043,6,230.95,2025-08-03,Zaragoza
ORD-0003786,CUST-00020,PROD-010,10,437.95,2024-08-28,Málaga
ORD-0003787,CUST-00791,PROD-018,15,471.22,2025-05-15,Madrid
ORD-0003788,CUST-00367,PROD-005,4,32.18,2025-06-23,Bilbao
ORD-0003789,CUST-00063,PROD-033,4,364.84,2025-08-07,Sevilla
ORD-0003790,CUST-00773,PROD-042,18,994.92,2025-09-11,Bilbao
ORD-0003791,CUST-00493,PROD-043,7,102.21,2023-05-06,Málaga
ORD-0003792,CUST-00315,PROD-015,1,777.43,2025-12-21,Alicante
ORD-0003793,CUST-00304,PROD-005,17,847.43,2024-09-09,Alicante
ORD-0003794,CUST-00688,PROD-012,2,166.19,2025-02-24,Valencia
ORD-0003795,CUST-00341,PROD-017,17,405.81,2025-03-18,Valencia
